VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,election_zone,election_zone_code,total_election_votes,eligible_voters_election,winner_name,winner_party,winner_votes,recall_agree_votes,recall_disagree_votes,recall_valid_votes,recall_invalid_votes,recall_eligible_voters,recall_turnout_rate,recall_case,candidate_1_name,candidate_1_number,candidate_1_party,candidate_1_votes,candidate_2_name,candidate_2_number,candidate_2_party,candidate_2_votes,candidate_3_name,candidate_3_number,candidate_3_party,candidate_3_votes,candidate_4_name,candidate_4_number,candidate_4_party,candidate_4_votes,candidate_5_name,candidate_5_number,candidate_5_party,candidate_5_votes,candidate_6_name,candidate_6_number,candidate_6_party,candidate_6_votes,candidate_7_name,candidate_7_number,candidate_7_party,candidate_7_votes,candidate_8_name,candidate_8_number,candidate_8_party,candidate_8_votes
68000080020,桃園市,八德區,大義里,桃園市第06選區,6800006,2417,3539,邱若華,中國國民黨,1049,727,1211,1938,9,3548,54.88,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,21,趙正宇,2,無黨籍及未經政黨推薦,912,李慕妍,3,台灣民眾黨,388,邱若華,4,中國國民黨,1049,翁紹庭,5,人民最大黨,17,劉睿宸,6,復康聯盟黨,30,,,,,,,,
68000080021,桃園市,八德區,大忠里,桃園市第06選區,6800006,1149,1641,邱若華,中國國民黨,499,338,554,892,8,1613,55.8,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,10,趙正宇,2,無黨籍及未經政黨推薦,450,李慕妍,3,台灣民眾黨,168,邱若華,4,中國國民黨,499,翁紹庭,5,人民最大黨,6,劉睿宸,6,復康聯盟黨,16,,,,,,,,
68000080022,桃園市,八德區,大福里,桃園市第06選區,6800006,3763,5011,邱若華,中國國民黨,1615,1166,1731,2897,13,4949,58.8,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,48,趙正宇,2,無黨籍及未經政黨推薦,1355,李慕妍,3,台灣民眾黨,679,邱若華,4,中國國民黨,1615,翁紹庭,5,人民最大黨,19,劉睿宸,6,復康聯盟黨,47,,,,,,,,
68000080023,桃園市,八德區,大勇里,桃園市第06選區,6800006,2873,3956,邱若華,中國國民黨,1128,1031,1231,2262,8,4020,56.47,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,47,趙正宇,2,無黨籍及未經政黨推薦,1111,李慕妍,3,台灣民眾黨,515,邱若華,4,中國國民黨,1128,翁紹庭,5,人民最大黨,13,劉睿宸,6,復康聯盟黨,59,,,,,,,,
68000080024,桃園市,八德區,大信里,桃園市第06選區,6800006,2116,3104,邱若華,中國國民黨,990,593,1037,1630,16,3115,52.84,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,24,趙正宇,2,無黨籍及未經政黨推薦,764,李慕妍,3,台灣民眾黨,288,邱若華,4,中國國民黨,990,翁紹庭,5,人民最大黨,9,劉睿宸,6,復康聯盟黨,41,,,,,,,,
68000080025,桃園市,八德區,大華里,桃園市第06選區,6800006,1549,2307,邱若華,中國國民黨,686,525,819,1344,11,2318,58.46,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,20,趙正宇,2,無黨籍及未經政黨推薦,631,李慕妍,3,台灣民眾黨,188,邱若華,4,中國國民黨,686,翁紹庭,5,人民最大黨,2,劉睿宸,6,復康聯盟黨,22,,,,,,,,
68000080026,桃園市,八德區,大仁里,桃園市第06選區,6800006,2848,3942,趙正宇,無黨籍及未經政黨推薦,1273,996,1175,2171,12,3886,56.18,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,29,趙正宇,2,無黨籍及未經政黨推薦,1273,李慕妍,3,台灣民眾黨,594,邱若華,4,中國國民黨,881,翁紹庭,5,人民最大黨,13,劉睿宸,6,復康聯盟黨,58,,,,,,,,
68000080027,桃園市,八德區,大智里,桃園市第06選區,6800006,3035,4166,邱若華,中國國民黨,1315,762,1596,2358,14,4118,57.6,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,33,趙正宇,2,無黨籍及未經政黨推薦,1132,李慕妍,3,台灣民眾黨,514,邱若華,4,中國國民黨,1315,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,31,,,,,,,,
68000080028,桃園市,八德區,瑞泰里,桃園市第06選區,6800006,2674,3793,邱若華,中國國民黨,1091,894,1155,2049,7,3806,54.02,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,28,趙正宇,2,無黨籍及未經政黨推薦,1063,李慕妍,3,台灣民眾黨,433,邱若華,4,中國國民黨,1091,翁紹庭,5,人民最大黨,15,劉睿宸,6,復康聯盟黨,44,,,,,,,,
68000080029,桃園市,八德區,大昌里,桃園市第06選區,6800006,1900,2653,趙正宇,無黨籍及未經政黨推薦,842,606,865,1471,17,2611,56.99,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,18,趙正宇,2,無黨籍及未經政黨推薦,842,李慕妍,3,台灣民眾黨,268,邱若華,4,中國國民黨,741,翁紹庭,5,人民最大黨,2,劉睿宸,6,復康聯盟黨,29,,,,,,,,
68000080030,桃園市,八德區,大正里,桃園市第06選區,6800006,3093,4249,邱若華,中國國民黨,1253,993,1339,2332,11,4280,54.74,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,35,趙正宇,2,無黨籍及未經政黨推薦,1098,李慕妍,3,台灣民眾黨,640,邱若華,4,中國國民黨,1253,翁紹庭,5,人民最大黨,20,劉睿宸,6,復康聯盟黨,47,,,,,,,,
68000080031,桃園市,八德區,大強里,桃園市第06選區,6800006,2251,3021,趙正宇,無黨籍及未經政黨推薦,1025,827,962,1789,12,3023,59.58,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,17,趙正宇,2,無黨籍及未經政黨推薦,1025,李慕妍,3,台灣民眾黨,395,邱若華,4,中國國民黨,772,翁紹庭,5,人民最大黨,13,劉睿宸,6,復康聯盟黨,29,,,,,,,,
68000080032,桃園市,八德區,大發里,桃園市第06選區,6800006,1390,1941,邱若華,中國國民黨,562,507,611,1118,5,2011,55.84,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,17,趙正宇,2,無黨籍及未經政黨推薦,554,李慕妍,3,台灣民眾黨,228,邱若華,4,中國國民黨,562,翁紹庭,5,人民最大黨,11,劉睿宸,6,復康聯盟黨,18,,,,,,,,
68000080033,桃園市,八德區,大明里,桃園市第06選區,6800006,2393,3414,趙正宇,無黨籍及未經政黨推薦,989,818,973,1791,12,3431,52.55,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,25,趙正宇,2,無黨籍及未經政黨推薦,989,李慕妍,3,台灣民眾黨,505,邱若華,4,中國國民黨,817,翁紹庭,5,人民最大黨,16,劉睿宸,6,復康聯盟黨,41,,,,,,,,
68000080034,桃園市,八德區,大竹里,桃園市第06選區,6800006,1063,1418,趙正宇,無黨籍及未經政黨推薦,548,368,400,768,9,1421,54.68,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,22,趙正宇,2,無黨籍及未經政黨推薦,548,李慕妍,3,台灣民眾黨,167,邱若華,4,中國國民黨,306,翁紹庭,5,人民最大黨,4,劉睿宸,6,復康聯盟黨,16,,,,,,,,
68000080035,桃園市,八德區,大慶里,桃園市第06選區,6800006,909,1332,趙正宇,無黨籍及未經政黨推薦,400,307,391,698,9,1307,54.09,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,7,趙正宇,2,無黨籍及未經政黨推薦,400,李慕妍,3,台灣民眾黨,130,邱若華,4,中國國民黨,354,翁紹庭,5,人民最大黨,4,劉睿宸,6,復康聯盟黨,14,,,,,,,,
68000080036,桃園市,八德區,大千里,桃園市第06選區,6800006,1487,2108,趙正宇,無黨籍及未經政黨推薦,651,409,773,1182,8,2094,56.83,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,13,趙正宇,2,無黨籍及未經政黨推薦,651,李慕妍,3,台灣民眾黨,242,邱若華,4,中國國民黨,565,翁紹庭,5,人民最大黨,8,劉睿宸,6,復康聯盟黨,8,,,,,,,,
68000080037,桃園市,八德區,大榮里,桃園市第06選區,6800006,1264,1781,趙正宇,無黨籍及未經政黨推薦,500,391,578,969,7,1757,55.55,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,15,趙正宇,2,無黨籍及未經政黨推薦,500,李慕妍,3,台灣民眾黨,225,邱若華,4,中國國民黨,484,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,30,,,,,,,,
68000080038,桃園市,八德區,茄明里,桃園市第06選區,6800006,3283,4740,邱若華,中國國民黨,1244,1014,1464,2478,20,4862,51.38,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,54,趙正宇,2,無黨籍及未經政黨推薦,1141,李慕妍,3,台灣民眾黨,768,邱若華,4,中國國民黨,1244,翁紹庭,5,人民最大黨,24,劉睿宸,6,復康聯盟黨,52,,,,,,,,
68000080039,桃園市,八德區,高城里,桃園市第06選區,6800006,2104,2999,邱若華,中國國民黨,816,641,1055,1696,3,3019,56.28,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,20,趙正宇,2,無黨籍及未經政黨推薦,778,李慕妍,3,台灣民眾黨,440,邱若華,4,中國國民黨,816,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,40,,,,,,,,
68000080040,桃園市,八德區,瑞興里,桃園市第06選區,6800006,1961,2669,趙正宇,無黨籍及未經政黨推薦,855,777,925,1702,9,2967,57.67,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,37,趙正宇,2,無黨籍及未經政黨推薦,855,李慕妍,3,台灣民眾黨,352,邱若華,4,中國國民黨,684,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,23,,,,,,,,
68000080041,桃園市,八德區,大愛里,桃園市第06選區,6800006,1739,2387,趙正宇,無黨籍及未經政黨推薦,728,494,850,1344,13,2347,57.82,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,10,趙正宇,2,無黨籍及未經政黨推薦,728,李慕妍,3,台灣民眾黨,295,邱若華,4,中國國民黨,682,翁紹庭,5,人民最大黨,3,劉睿宸,6,復康聯盟黨,21,,,,,,,,
68000080042,桃園市,八德區,大宏里,桃園市第06選區,6800006,3548,4736,邱若華,中國國民黨,1434,1105,1666,2771,15,4789,58.17,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,62,趙正宇,2,無黨籍及未經政黨推薦,1234,李慕妍,3,台灣民眾黨,756,邱若華,4,中國國民黨,1434,翁紹庭,5,人民最大黨,19,劉睿宸,6,復康聯盟黨,43,,,,,,,,
68000080043,桃園市,八德區,大漢里,桃園市第06選區,6800006,2634,3696,邱若華,中國國民黨,1064,751,1323,2074,15,3759,55.57,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,38,趙正宇,2,無黨籍及未經政黨推薦,999,李慕妍,3,台灣民眾黨,478,邱若華,4,中國國民黨,1064,翁紹庭,5,人民最大黨,12,劉睿宸,6,復康聯盟黨,43,,,,,,,,
68000080044,桃園市,八德區,廣德里,桃園市第06選區,6800006,1903,2559,趙正宇,無黨籍及未經政黨推薦,791,590,835,1425,6,2485,57.59,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,18,趙正宇,2,無黨籍及未經政黨推薦,791,李慕妍,3,台灣民眾黨,309,邱若華,4,中國國民黨,765,翁紹庭,5,人民最大黨,4,劉睿宸,6,復康聯盟黨,16,,,,,,,,
68000080045,桃園市,八德區,龍友里,桃園市第06選區,6800006,1417,2001,邱若華,中國國民黨,906,236,924,1160,14,1994,58.88,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,12,趙正宇,2,無黨籍及未經政黨推薦,277,李慕妍,3,台灣民眾黨,202,邱若華,4,中國國民黨,906,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,10,,,,,,,,
68000080046,桃園市,八德區,陸光里,桃園市第06選區,6800006,2807,4134,邱若華,中國國民黨,1515,444,1830,2274,19,4169,55.0,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,23,趙正宇,2,無黨籍及未經政黨推薦,907,李慕妍,3,台灣民眾黨,329,邱若華,4,中國國民黨,1515,翁紹庭,5,人民最大黨,2,劉睿宸,6,復康聯盟黨,31,,,,,,,,
68000080047,桃園市,八德區,永豐里,桃園市第06選區,6800006,1975,2816,趙正宇,無黨籍及未經政黨推薦,862,701,868,1569,15,2907,54.49,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,16,趙正宇,2,無黨籍及未經政黨推薦,862,李慕妍,3,台灣民眾黨,387,邱若華,4,中國國民黨,674,翁紹庭,5,人民最大黨,10,劉睿宸,6,復康聯盟黨,26,,,,,,,,
68000080048,桃園市,八德區,大順里,桃園市第06選區,6800006,1631,2286,趙正宇,無黨籍及未經政黨推薦,658,503,700,1203,11,2161,56.18,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,16,趙正宇,2,無黨籍及未經政黨推薦,658,李慕妍,3,台灣民眾黨,286,邱若華,4,中國國民黨,634,翁紹庭,5,人民最大黨,3,劉睿宸,6,復康聯盟黨,34,,,,,,,,
68000080049,桃園市,八德區,福元里,桃園市第06選區,6800006,2872,4066,邱若華,中國國民黨,1088,851,1269,2120,21,4043,52.96,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,45,趙正宇,2,無黨籍及未經政黨推薦,1072,李慕妍,3,台灣民眾黨,607,邱若華,4,中國國民黨,1088,翁紹庭,5,人民最大黨,14,劉睿宸,6,復康聯盟黨,46,,,,,,,,
68000080050,桃園市,八德區,福德里,桃園市第06選區,6800006,1860,2703,趙正宇,無黨籍及未經政黨推薦,701,582,868,1450,7,2834,51.41,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,23,趙正宇,2,無黨籍及未經政黨推薦,701,李慕妍,3,台灣民眾黨,442,邱若華,4,中國國民黨,669,翁紹庭,5,人民最大黨,3,劉睿宸,6,復康聯盟黨,22,,,,,,,,
68000080051,桃園市,八德區,興中里,桃園市第06選區,6800006,2798,4075,邱若華,中國國民黨,1045,877,1344,2221,21,4633,48.39,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,40,趙正宇,2,無黨籍及未經政黨推薦,1002,李慕妍,3,台灣民眾黨,669,邱若華,4,中國國民黨,1045,翁紹庭,5,人民最大黨,11,劉睿宸,6,復康聯盟黨,31,,,,,,,,
68000130001,桃園市,復興區,三民里,桃園市第06選區,6800006,1004,1426,趙正宇,無黨籍及未經政黨推薦,504,298,372,670,4,1405,47.97,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,8,趙正宇,2,無黨籍及未經政黨推薦,504,李慕妍,3,台灣民眾黨,98,邱若華,4,中國國民黨,379,翁紹庭,5,人民最大黨,8,劉睿宸,6,復康聯盟黨,7,,,,,,,,
68000130002,桃園市,復興區,澤仁里,桃園市第06選區,6800006,408,633,邱若華,中國國民黨,193,124,169,293,2,611,48.28,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,3,趙正宇,2,無黨籍及未經政黨推薦,159,李慕妍,3,台灣民眾黨,46,邱若華,4,中國國民黨,193,翁紹庭,5,人民最大黨,2,劉睿宸,6,復康聯盟黨,5,,,,,,,,
68000130003,桃園市,復興區,義盛里,桃園市第06選區,6800006,32,62,邱若華,中國國民黨,16,5,15,20,0,64,31.25,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,0,趙正宇,2,無黨籍及未經政黨推薦,10,李慕妍,3,台灣民眾黨,5,邱若華,4,中國國民黨,16,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,1,,,,,,,,
68000130004,桃園市,復興區,霞雲里,桃園市第06選區,6800006,62,95,邱若華,中國國民黨,38,11,33,44,0,95,46.32,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,1,趙正宇,2,無黨籍及未經政黨推薦,13,李慕妍,3,台灣民眾黨,8,邱若華,4,中國國民黨,38,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,2,,,,,,,,
68000130005,桃園市,復興區,長興里,桃園市第06選區,6800006,88,128,邱若華,中國國民黨,44,13,29,42,0,119,35.29,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,1,趙正宇,2,無黨籍及未經政黨推薦,30,李慕妍,3,台灣民眾黨,11,邱若華,4,中國國民黨,44,翁紹庭,5,人民最大黨,1,劉睿宸,6,復康聯盟黨,1,,,,,,,,
68000130006,桃園市,復興區,三光里,桃園市第06選區,6800006,34,58,趙正宇,無黨籍及未經政黨推薦,13,1,11,12,1,57,22.81,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,1,趙正宇,2,無黨籍及未經政黨推薦,13,李慕妍,3,台灣民眾黨,7,邱若華,4,中國國民黨,13,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,0,,,,,,,,
68000130007,桃園市,復興區,奎輝里,桃園市第06選區,6800006,32,56,邱若華,中國國民黨,14,5,15,20,0,54,37.04,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,1,趙正宇,2,無黨籍及未經政黨推薦,9,李慕妍,3,台灣民眾黨,7,邱若華,4,中國國民黨,14,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,1,,,,,,,,
68000130008,桃園市,復興區,華陵里,桃園市第06選區,6800006,230,419,邱若華,中國國民黨,109,43,78,121,1,402,30.35,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,4,趙正宇,2,無黨籍及未經政黨推薦,94,李慕妍,3,台灣民眾黨,20,邱若華,4,中國國民黨,109,翁紹庭,5,人民最大黨,1,劉睿宸,6,復康聯盟黨,2,,,,,,,,
68000130009,桃園市,復興區,羅浮里,桃園市第06選區,6800006,228,359,邱若華,中國國民黨,104,53,108,161,2,360,45.28,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,5,趙正宇,2,無黨籍及未經政黨推薦,88,李慕妍,3,台灣民眾黨,25,邱若華,4,中國國民黨,104,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,6,,,,,,,,
68000130010,桃園市,復興區,高義里,桃園市第06選區,6800006,35,68,邱若華,中國國民黨,13,9,3,12,1,67,19.4,第11屆立法委員(桃園市第6選舉區)邱若華罷免案各投開票所投開票結果表,葉堂宇,1,無黨籍及未經政黨推薦,4,趙正宇,2,無黨籍及未經政黨推薦,11,李慕妍,3,台灣民眾黨,7,邱若華,4,中國國民黨,13,翁紹庭,5,人民最大黨,0,劉睿宸,6,復康聯盟黨,0,,,,,,,,
